"B","31-10-2019","1","0009","99","BB03","017550",,,"0","132124","05","DIESEL B5 S50",8.554,9.91,11.69,84.75,15.25,100.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017551","C_000001","C_000001","0",,"03","GAS 95",0.672,12.62,14.89,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017552","C_000001","C_000001","0",,"02","GAS 90",0.469,10.84,12.79,5.08,0.92,6.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017553","C_000001","C_000001","0",,"04","GAS 98",0.629,13.47,15.89,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017554","C_000001","C_000001","0",,"03","GAS 95",0.672,12.62,14.89,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017555","C_000001","C_000001","0",,"02","GAS 90",0.782,10.84,12.79,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017556","C_000001","C_000001","0",,"03","GAS 95",1.343,12.62,14.89,16.95,3.05,20.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017557","C_000001","C_000001","0",,"03","GAS 95",0.672,12.62,14.89,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017558","C_000001","C_000001","0",,"02","GAS 90",0.664,10.84,12.79,7.19,1.30,8.49,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017559","C_000001","C_000001","0",,"02","GAS 90",0.782,10.84,12.79,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017560","C_000001","C_000001","0",,"02","GAS 90",0.782,10.84,12.79,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017561",,,"0","132162","05","DIESEL B5 S50",6.501,9.91,11.69,64.41,11.59,76.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017562",,,"0","132173","02","GAS 90",3.909,10.84,12.79,42.37,7.63,50.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017563","C_000001","C_000001","0",,"02","GAS 90",1.564,10.84,12.79,16.95,3.05,20.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017564",,,"0","132189","05","DIESEL B5 S50",12.625,9.91,11.69,125.08,22.51,147.59,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017565","C_000001","C_000001","0",,"02","GAS 90",1.564,10.84,12.79,16.95,3.05,20.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017566","C_000001","C_000001","0",,"02","GAS 90",0.782,10.84,12.79,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017567",,,"0","132195","05","DIESEL B5 S50",5.288,9.91,11.69,52.39,9.43,61.82,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017568","C_000001","C_000001","0",,"03","GAS 95",0.672,12.62,14.89,8.47,1.53,10.00,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017569","C_000001","C_000001","0",,"02","GAS 90",1.023,10.84,12.79,11.08,2.00,13.08,18,,,,,,"GLL"
"B","31-10-2019","1","0009","99","BB03","017570","C_000001","C_000001","0",,"02","GAS 90",0.782,10.84,12.79,8.47,1.53,10.00,18,,,,,,"GLL"
