B,17-03-2020,17/03/2020,16,99,BB03,23770,C_000001,C_000001,0,,2,GAS 90,0.834,10.16,11.99,8.47,1.53,10,,,,,,,GLL
B,30-03-2020,24/03/2020,15,99,BB03,23803,C_000001,C_000001,0,,2,GAS 90,0.417,10.16,11.99,4.24,0.76,5,,,,,,,GLL
B,30-03-2020,24/03/2020,15,99,BB03,23804,,,0,183971,5,DIESEL B5 S50,23.71,10.01,11.81,237.31,42.71,280.02,,,,,,,GLL
B,30-03-2020,24/03/2020,15,99,BB03,23805,,,0,183974,2,GAS 90,0.5,10.16,11.99,5.08,0.92,6,,,,,,,GLL
B,30-03-2020,24/03/2020,15,99,BB03,23806,,,0,183996,5,DIESEL B5 S50,33.28,10.01,11.81,333.08,59.96,393.04,,,,,,,GLL
B,30-03-2020,24/03/2020,15,99,BB03,23807,,,0,184012,2,GAS 90,1.668,10.16,11.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,24/03/2020,18,99,BB03,23808,C_000001,C_000001,0,,2,GAS 90,1.069,10.16,11.99,10.86,1.96,12.82,,,,,,,GLL
B,30-03-2020,24/03/2020,5,99,BB03,23809,,,0,184049,5,DIESEL B5 S50,12.701,10.01,11.81,127.12,22.88,150,,,,,,,GLL
B,30-03-2020,24/03/2020,5,99,BB03,23810,,,0,184051,5,DIESEL B5 S50,14.395,10.01,11.81,144.07,25.93,170,,,,,,,GLL
B,30-03-2020,24/03/2020,5,99,BB03,23811,C_000001,C_000001,0,,2,GAS 90,1.084,10.16,11.99,11.02,1.98,13,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23812,C_000001,C_000001,0,,2,GAS 90,0.334,10.16,11.99,3.39,0.61,4,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23813,,,0,184062,5,DIESEL B5 S50,8.467,10.01,11.81,84.75,15.25,100,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23814,,,0,184072,5,DIESEL B5 S50,8.467,10.01,11.81,84.75,15.25,100,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23815,,,0,184075,2,GAS 90,0.834,10.16,11.99,8.47,1.53,10,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23816,,,0,184094,5,DIESEL B5 S50,8.467,10.01,11.81,84.75,15.25,100,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23817,,,0,184099,5,DIESEL B5 S50,2.54,10.01,11.81,25.42,4.58,30,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23818,C_000001,C_000001,0,,2,GAS 90,0.834,10.16,11.99,8.47,1.53,10,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23819,,,0,184125,5,DIESEL B5 S50,10.161,10.01,11.81,101.69,18.31,120,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23820,,,0,184126,5,DIESEL B5 S50,1.1,10.01,11.81,11.01,1.98,12.99,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23821,,,0,184127,5,DIESEL B5 S50,0.423,10.01,11.81,4.24,0.76,5,,,,,,,GLL
B,30-03-2020,25/03/2020,15,99,BB03,23822,,,0,184129,2,GAS 90,0.834,10.16,11.99,8.47,1.53,10,,,,,,,GLL
B,30-03-2020,25/03/2020,16,99,BB03,23823,C_000001,C_000001,0,,2,GAS 90,1.668,10.16,11.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,25/03/2020,16,99,BB03,23824,C_000001,C_000001,0,,2,GAS 90,1.001,10.16,11.99,10.17,1.83,12,,,,,,,GLL
B,30-03-2020,25/03/2020,16,99,BB03,23825,C_000001,C_000001,0,,2,GAS 90,0.417,10.16,11.99,4.24,0.76,5,,,,,,,GLL
B,30-03-2020,25/03/2020,17,99,BB03,23826,,,0,184171,2,GAS 90,1.251,10.16,11.99,12.71,2.29,15,,,,,,,GLL
B,30-03-2020,25/03/2020,17,99,BB03,23827,C_000001,C_000001,0,,2,GAS 90,1.084,10.16,11.99,11.02,1.98,13,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23828,,,0,184184,2,GAS 90,1.668,10.16,11.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23829,C_000001,C_000001,0,,2,GAS 90,2.92,10.16,11.99,29.67,5.34,35.01,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23830,C_000001,C_000001,0,,2,GAS 90,1.668,10.16,11.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23831,,,0,184207,2,GAS 90,1.001,10.16,11.99,10.17,1.83,12,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23832,,,0,184208,2,GAS 90,1.668,10.16,11.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23833,,,0,184215,5,DIESEL B5 S50,1.693,10.01,11.81,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23834,C_000001,C_000001,0,,2,GAS 90,0.334,10.16,11.99,3.39,0.61,4,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23835,,,0,184221,4,GAS 98,1.38,12.28,14.49,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23836,,,SERAFIN,184223,3,GAS 95,2.859,11.86,13.99,33.9,6.1,40,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23837,,,0,184229,5,DIESEL B5 S50,4.234,10.01,11.81,42.37,7.63,50,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23838,C_000001,C_000001,0,,2,GAS 90,1.668,10.16,11.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23839,C_000001,C_000001,0,,2,GAS 90,0.834,10.16,11.99,8.47,1.53,10,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23840,,,0,184244,5,DIESEL B5 S50,2.54,10.01,11.81,25.42,4.58,30,,,,,,,GLL
B,30-03-2020,26/03/2020,15,99,BB03,23841,,,0,184245,5,DIESEL B5 S50,2,10.01,11.81,20.02,3.6,23.62,,,,,,,GLL
B,30-03-2020,26/03/2020,16,99,BB03,23842,C_000001,C_000001,0,,3,GAS 95,1.43,11.86,13.99,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,16,99,BB03,23843,,,0,184261,5,DIESEL B5 S50,1.693,10.01,11.81,16.95,3.05,20,,,,,,,GLL
B,30-03-2020,26/03/2020,16,99,BB03,23844,C_000001,C_000001,0,,2,GAS 90,0.417,10.16,11.99,4.24,0.76,5,,,,,,,GLL
B,30-03-2020,26/03/2020,6,99,BB03,23845,,,0,184285,5,DIESEL B5 S50,12.701,10.01,11.81,127.12,22.88,150,,,,,,,GLL
B,30-03-2020,27/03/2020,16,99,BB03,23846,C_000001,C_000001,0,,2,GAS 90,1.252,10.16,11.99,12.72,2.29,15.01,,,,,,,GLL
