,31-12-2019,,,,BT01,4362,,,,,1,ITEMS,1,2.9661016949,3.5,2.9661016949,0.5338983051,3.5,,,,,,,NIU
,31-12-2019,,,,BT01,4363,,,,,1,ITEMS,1,3.3898305085,4,3.3898305085,0.6101694915,4,,,,,,,NIU
,31-12-2019,,,,BT01,4364,,,,,1,ITEMS,1,10.9322033898,12.9,10.9322033898,1.9677966102,12.9,,,,,,,NIU
,31-12-2019,,,,BT01,4365,,,,,1,ITEMS,1,0.593220339,0.7,0.593220339,0.106779661,0.7,,,,,,,NIU
,31-12-2019,,,,BT01,4366,,,,,1,ITEMS,1,1.6949152542,2,1.6949152542,0.3050847458,2,,,,,,,NIU
,31-12-2019,,,,BT01,4367,,,,,1,ITEMS,1,7.7118644068,9.1,7.7118644068,1.3881355932,9.1,,,,,,,NIU
,31-12-2019,,,,BT01,4368,,,,,1,ITEMS,1,0.9322033898,1.1,0.9322033898,0.1677966102,1.1,,,,,,,NIU
,31-12-2019,,,,BT01,4369,,,,,1,ITEMS,1,12.2033898305,14.4,12.2033898305,2.1966101695,14.4,,,,,,,NIU
,31-12-2019,,,,BT01,4370,,,,,1,ITEMS,1,17.6271186441,20.8,17.6271186441,3.1728813559,20.8,,,,,,,NIU
,31-12-2019,,,,BT01,4371,,,,,1,ITEMS,1,12.0338983051,14.2,12.0338983051,2.1661016949,14.2,,,,,,,NIU
,31-12-2019,,,,BT01,4372,,,,,1,ITEMS,1,2.5423728814,3,2.5423728814,0.4576271186,3,,,,,,,NIU
,31-12-2019,,,,BT01,4373,,,,,1,ITEMS,1,0.6779661017,0.8,0.6779661017,0.1220338983,0.8,,,,,,,NIU
,31-12-2019,,,,BT01,4374,,,,,1,ITEMS,1,0.8474576271,1,0.8474576271,0.1525423729,1,,,,,,,NIU
,31-12-2019,,,,BT01,4375,,,,,1,ITEMS,1,10.593220339,12.5,10.593220339,1.906779661,12.5,,,,,,,NIU
,31-12-2019,,,,BT01,4376,,,,,1,ITEMS,1,2.7118644068,3.2,2.7118644068,0.4881355932,3.2,,,,,,,NIU
,31-12-2019,,,,BT01,4377,,,,,1,ITEMS,1,2.5423728814,3,2.5423728814,0.4576271186,3,,,,,,,NIU
,31-12-2019,,,,BT01,4378,,,,,1,ITEMS,1,11.0169491525,13,11.0169491525,1.9830508475,13,,,,,,,NIU
,31-12-2019,,,,BT01,4379,,,,,1,ITEMS,1,3.7288135593,4.4,3.7288135593,0.6711864407,4.4,,,,,,,NIU
,31-12-2019,,,,BT01,4380,,,,,1,ITEMS,1,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,,,,,,,NIU
,31-12-2019,,,,BT01,4381,,,,,1,ITEMS,1,3.3050847458,3.9,3.3050847458,0.5949152542,3.9,,,,,,,NIU
,31-12-2019,,,,BT01,4382,,,,,1,ITEMS,1,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,,,,,,,NIU
,31-12-2019,,,,BT01,4383,,,,,1,ITEMS,1,0.8474576271,1,0.8474576271,0.1525423729,1,,,,,,,NIU
,31-12-2019,,,,BT01,4384,,,,,1,ITEMS,1,3.3898305085,4,3.3898305085,0.6101694915,4,,,,,,,NIU
,31-12-2019,,,,BT01,4385,,,,,1,ITEMS,1,1.1016949153,1.3,1.1016949153,0.1983050847,1.3,,,,,,,NIU
