B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7813,,,,,3,GASOHOL 95,1.46,11.60,13.69,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7812,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7811,,,,,3,GASOHOL 95,0.37,11.60,13.69,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7810,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7809,,,,,3,GASOHOL 95,9.07,11.60,13.69,105.27,18.95,124.22,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7808,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7807,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7806,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7805,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7804,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7803,,,,,2,GASOHOL 90,7.82,10.84,12.79,84.75,15.25,100.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7802,,,,,2,GASOHOL 90,0.24,10.84,12.79,2.54,0.46,3.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7801,,,,,3,GASOHOL 95,4.38,11.60,13.69,50.85,9.15,60.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7800,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7799,,,,,2,GASOHOL 90,1.17,10.84,12.79,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7798,,,,,3,GASOHOL 95,0.73,11.60,13.69,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7797,,,,,4,GASOHOL 98,6.67,12.70,14.99,84.75,15.25,100.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7796,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7795,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7794,,,,,5,DIESEL PRO B5,0.83,10.16,11.99,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7793,,,,,2,GASOHOL 90,3.91,10.84,12.79,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7792,,,,,2,GASOHOL 90,3.91,10.84,12.79,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7791,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7790,,,,,5,DIESEL PRO B5,0.83,10.16,11.99,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7789,,,,,5,DIESEL PRO B5,1.25,10.16,11.99,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7788,,,,,4,GASOHOL 98,2.60,12.70,14.99,32.97,5.93,38.90,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7787,,,,,5,DIESEL PRO B5,4.17,10.16,11.99,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7786,,,,,4,GASOHOL 98,1.00,12.70,14.99,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7785,,,,,5,DIESEL PRO B5,3.34,10.16,11.99,33.90,6.10,40.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7784,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7783,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7782,,,,,4,GASOHOL 98,0.81,12.70,14.99,10.28,1.85,12.13,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7781,,,,,5,DIESEL PRO B5,2.50,10.16,11.99,25.42,4.58,30.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7780,,,,,4,GASOHOL 98,4.00,12.70,14.99,50.81,9.15,59.96,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7779,,,,,4,GASOHOL 98,3.34,12.70,14.99,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7778,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7777,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7776,,,,,2,GASOHOL 90,0.31,10.84,12.79,3.39,0.61,4.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7775,,,,,2,GASOHOL 90,3.91,10.84,12.79,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7774,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7773,,,,,5,DIESEL PRO B5,4.17,10.16,11.99,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7772,,,,,3,GASOHOL 95,3.65,11.60,13.69,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7771,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7770,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7769,,,,,5,DIESEL PRO B5,1.67,10.16,11.99,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7768,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7767,,,,,2,GASOHOL 90,0.24,10.84,12.79,2.54,0.46,3.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7766,,,,,5,DIESEL PRO B5,1.25,10.16,11.99,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7765,,,,,3,GASOHOL 95,2.19,11.60,13.69,25.42,4.58,30.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7764,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7763,,,,,5,DIESEL PRO B5,4.17,10.16,11.99,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7762,,,,,4,GASOHOL 98,5.34,12.70,14.99,67.80,12.20,80.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7761,,,,,2,GASOHOL 90,2.35,10.84,12.79,25.42,4.58,30.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7760,,,,,4,GASOHOL 98,6.67,12.70,14.99,84.75,15.25,100.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7759,,,,,5,DIESEL PRO B5,0.58,10.16,11.99,5.93,1.07,7.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7758,,,,,4,GASOHOL 98,0.08,12.70,14.99,0.99,0.18,1.17,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7757,,,,,5,DIESEL PRO B5,5.00,10.16,11.99,50.85,9.15,60.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7756,,,,,5,DIESEL PRO B5,1.67,10.16,11.99,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7755,,,,,4,GASOHOL 98,7.34,12.70,14.99,93.23,16.78,110.01,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7754,,,,,2,GASOHOL 90,0.82,10.84,12.79,8.91,1.60,10.51,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7753,,,,,3,GASOHOL 95,3.65,11.60,13.69,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7752,,,,,4,GASOHOL 98,6.67,12.70,14.99,84.75,15.25,100.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7751,,,,,5,DIESEL PRO B5,1.67,10.16,11.99,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7750,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7749,,,,,2,GASOHOL 90,1.17,10.84,12.79,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7748,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7747,,,,,5,DIESEL PRO B5,6.67,10.16,11.99,67.80,12.20,80.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7746,,,,,2,GASOHOL 90,3.91,10.84,12.79,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7745,,,,,5,DIESEL PRO B5,1.67,10.16,11.99,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7744,,,,,3,GASOHOL 95,4.03,11.60,13.69,46.81,8.42,55.23,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7743,,,,,2,GASOHOL 90,0.47,10.84,12.79,5.08,0.92,6.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7742,,,,,5,DIESEL PRO B5,1.67,10.16,11.99,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7741,,,,,2,GASOHOL 90,0.24,10.84,12.79,2.54,0.46,3.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7740,,,,,2,GASOHOL 90,1.41,10.84,12.79,15.27,2.75,18.02,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7739,,,,,2,GASOHOL 90,1.17,10.84,12.79,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7738,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7737,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7736,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7735,,,,,3,GASOHOL 95,3.65,11.60,13.69,42.37,7.63,50.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7734,,,,,2,GASOHOL 90,0.47,10.84,12.79,5.08,0.92,6.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7733,,,,,2,GASOHOL 90,0.94,10.84,12.79,10.17,1.83,12.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B101,7732,,,,,2,GASOHOL 90,0.86,10.84,12.79,9.32,1.68,11.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2630,,,,,3,GASOHOL 95,2.92,11.60,13.69,33.90,6.10,40.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2629,,,,,3,GASOHOL 95,1.46,11.60,13.69,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2628,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2627,,,,,3,GASOHOL 95,0.37,11.60,13.69,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2626,,,,,3,GASOHOL 95,1.46,11.60,13.69,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2625,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2624,,,,,3,GASOHOL 95,7.31,11.60,13.69,84.75,15.25,100.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2623,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2622,,,,,2,GASOHOL 90,0.14,10.84,12.79,1.52,0.27,1.79,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2621,,,,,5,DIESEL PRO B5,2.50,10.16,11.99,25.42,4.58,30.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2620,,,,,5,DIESEL PRO B5,1.25,10.16,11.99,12.71,2.29,15.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2619,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2618,,,,,2,GASOHOL 90,1.56,10.84,12.79,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2617,,,,,2,GASOHOL 90,3.13,10.84,12.79,33.90,6.10,40.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2616,,,,,3,GASOHOL 95,2.19,11.60,13.69,25.42,4.58,30.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2615,,,,,3,GASOHOL 95,7.75,11.60,13.69,89.86,16.17,106.03,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2614,,,,,2,GASOHOL 90,2.35,10.84,12.79,25.42,4.58,30.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2613,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2612,,,,,5,DIESEL PRO B5,1.67,10.16,11.99,16.95,3.05,20.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2611,,,,,2,GASOHOL 90,0.78,10.84,12.79,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2610,,,,,3,GASOHOL 95,0.73,11.60,13.69,8.47,1.53,10.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2609,,,,,3,GASOHOL 95,2.19,11.60,13.69,25.43,4.58,30.01,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2608,,,,,2,GASOHOL 90,0.39,10.84,12.79,4.24,0.76,5.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2607,,,,,3,GASOHOL 95,2.92,11.60,13.69,33.90,6.10,40.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B102,2606,,,,,3,GASOHOL 95,0.95,11.60,13.69,11.02,1.98,13.00,18,1,,,,,GLL
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6924,,,,,7,GLP,18.85,1.12,1.32,21.08,3.80,24.88,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6923,,,,,7,GLP,3.03,1.12,1.32,3.39,0.61,4.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6922,,,,,7,GLP,15.36,1.12,1.32,17.18,3.09,20.27,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6921,,,,,7,GLP,6.21,1.12,1.32,6.94,1.25,8.19,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6920,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6919,,,,,7,GLP,68.18,1.12,1.32,76.27,13.73,90.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6918,,,,,7,GLP,21.98,1.12,1.32,24.58,4.43,29.01,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6917,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6916,,,,,7,GLP,15.15,1.12,1.32,16.95,3.05,20.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6915,,,,,7,GLP,3.03,1.12,1.32,3.39,0.61,4.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6914,,,,,7,GLP,9.09,1.12,1.32,10.17,1.83,12.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6913,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6912,,,,,7,GLP,15.15,1.12,1.32,16.95,3.05,20.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6911,,,,,7,GLP,2.27,1.12,1.32,2.54,0.46,3.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6910,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6909,,,,,7,GLP,15.87,1.12,1.32,17.75,3.20,20.95,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6908,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6907,,,,,7,GLP,2.78,1.12,1.32,3.11,0.56,3.67,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6906,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6905,,,,,7,GLP,3.79,1.12,1.32,4.24,0.76,5.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6904,,,,,7,GLP,11.36,1.12,1.32,12.71,2.29,15.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6903,,,,,7,GLP,11.36,1.12,1.32,12.71,2.29,15.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6902,,,,,7,GLP,11.36,1.12,1.32,12.71,2.29,15.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6901,,,,,7,GLP,15.15,1.12,1.32,16.95,3.05,20.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6900,,,,,7,GLP,15.15,1.12,1.32,16.95,3.05,20.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6899,,,,,7,GLP,11.36,1.12,1.32,12.71,2.29,15.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6898,,,,,7,GLP,32.13,1.12,1.32,35.94,6.47,42.41,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6897,,,,,7,GLP,37.88,1.12,1.32,42.37,7.63,50.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6896,,,,,7,GLP,18.71,1.12,1.32,20.92,3.77,24.69,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6895,,,,,7,GLP,9.09,1.12,1.32,10.17,1.83,12.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6894,,,,,7,GLP,5.30,1.12,1.32,5.93,1.07,7.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6893,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6892,,,,,7,GLP,11.36,1.12,1.32,12.71,2.29,15.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6891,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6890,,,,,7,GLP,17.58,1.12,1.32,19.67,3.54,23.21,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6889,,,,,7,GLP,3.79,1.12,1.32,4.24,0.76,5.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6888,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6887,,,,,7,GLP,36.58,1.12,1.32,40.92,7.37,48.29,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6886,,,,,7,GLP,34.47,1.12,1.32,38.56,6.94,45.50,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6885,,,,,7,GLP,11.58,1.12,1.32,12.96,2.33,15.29,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6884,,,,,7,GLP,15.17,1.12,1.32,16.97,3.06,20.03,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6883,,,,,7,GLP,15.15,1.12,1.32,16.95,3.05,20.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6882,,,,,7,GLP,18.94,1.12,1.32,21.19,3.81,25.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6881,,,,,7,GLP,9.09,1.12,1.32,10.17,1.83,12.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6880,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6879,,,,,7,GLP,2.38,1.12,1.32,2.66,0.48,3.14,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6878,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6877,,,,,7,GLP,15.15,1.12,1.32,16.95,3.05,20.00,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6876,,,,,7,GLP,27.69,1.12,1.32,30.97,5.58,36.55,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6875,,,,,7,GLP,46.45,1.12,1.32,51.96,9.35,61.31,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6874,,,,,7,GLP,21.98,1.12,1.32,24.58,4.43,29.01,18,1,,,,,LT
B,19-05-2019,2019-05-19 00:00:00 -0500,1,1,B103,6873,,,,,7,GLP,7.58,1.12,1.32,8.47,1.53,10.00,18,1,,,,,LT
