B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10735,,,, ,2,Gasohol 90,0.32,10.75,12.69,3.39,0.61,4,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10734,,,, ,5,DieselPro B5 S50 UV,7.06,10.20,12.04,72.04,12.97,85.01,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10733,,,, ,5,DieselPro B5 S50 UV,6.31,10.20,12.04,64.42,11.59,76.01,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10732,,,, ,2,Gasohol 90,3.15,10.75,12.69,33.90,6.10,40,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10731,,,, ,5,DieselPro B5 S50 UV,10.18,10.20,12.04,103.90,18.70,122.6,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10730,,,, ,5,DieselPro B5 S50 UV,21.73,10.20,12.04,221.69,39.90,261.59,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10729,,,, ,2,Gasohol 90,1.58,10.75,12.69,16.95,3.05,20,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10728,,,, ,5,DieselPro B5 S50 UV,13.75,10.20,12.04,140.33,25.26,165.59,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10727,,,, ,2,Gasohol 90,2.36,10.75,12.69,25.42,4.58,30,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10726,,,, ,2,Gasohol 90,0.39,10.75,12.69,4.24,0.76,5,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10725,,,, ,5,DieselPro B5 S50 UV,14.91,10.20,12.04,152.17,27.39,179.56,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10724,,,, ,2,Gasohol 90,1.58,10.75,12.69,16.95,3.05,20,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10723,,,, ,5,DieselPro B5 S50 UV,1.66,10.20,12.04,16.95,3.05,20,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10722,,,, ,5,DieselPro B5 S50 UV,11.77,10.20,12.04,120.08,21.61,141.69,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10721,,,, ,5,DieselPro B5 S50 UV,17.11,10.20,12.04,174.58,31.42,206,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10720,,,, ,5,DieselPro B5 S50 UV,5.48,10.20,12.04,55.95,10.07,66.02,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10719,,,, ,5,DieselPro B5 S50 UV,9.14,10.20,12.04,93.22,16.78,110,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10718,,,, ,5,DieselPro B5 S50 UV,2.49,10.20,12.04,25.42,4.58,30,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10717,,,, ,5,DieselPro B5 S50 UV,14.20,10.20,12.04,144.92,26.08,171,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10716,,,, ,5,DieselPro B5 S50 UV,16.61,10.20,12.04,169.50,30.51,200.01,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10715,,,, ,5,DieselPro B5 S50 UV,13.37,10.20,12.04,136.41,24.55,160.96,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10714,,,, ,5,DieselPro B5 S50 UV,5.40,10.20,12.04,55.10,9.92,65.02,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10713,,,, ,5,DieselPro B5 S50 UV,12.10,10.20,12.04,123.47,22.23,145.7,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10712,,,, ,2,Gasohol 90,3.94,10.75,12.69,42.37,7.63,50,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10711,,,, ,2,Gasohol 90,0.79,10.75,12.69,8.47,1.53,10,18,1,,,,,GLL
B,31-05-2019,2019-05-31 00:00:00 -0500,1,99,B001,10710,,,, ,5,DieselPro B5 S50 UV,9.52,10.20,12.04,97.15,17.49,114.64,18,1,,,,,GLL
